2024-05-13 22:32:32,847 INFO    StreamThr :15201 [internal.py:wandb_internal():85] W&B internal server running at pid: 15201, started at: 2024-05-13 22:32:32.846852
2024-05-13 22:34:12,716 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:34:17,718 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:34:19,373 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: stop_status
2024-05-13 22:34:19,374 DEBUG   SenderThread:15201 [sender.py:send_request():405] send_request: stop_status
2024-05-13 22:34:22,719 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:34:27,720 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:34:32,721 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:34:34,320 DEBUG   SenderThread:15201 [sender.py:send():378] send: stats
2024-05-13 22:34:34,373 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: stop_status
2024-05-13 22:34:34,374 DEBUG   SenderThread:15201 [sender.py:send_request():405] send_request: stop_status
2024-05-13 22:34:37,725 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:34:42,726 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:34:47,727 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:34:49,373 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: stop_status
2024-05-13 22:34:49,374 DEBUG   SenderThread:15201 [sender.py:send_request():405] send_request: stop_status
2024-05-13 22:34:53,727 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:34:58,727 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:35:03,728 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:35:04,321 DEBUG   SenderThread:15201 [sender.py:send():378] send: stats
2024-05-13 22:35:04,374 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: stop_status
2024-05-13 22:35:04,374 DEBUG   SenderThread:15201 [sender.py:send_request():405] send_request: stop_status
2024-05-13 22:35:09,709 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:35:14,710 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:35:19,374 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: stop_status
2024-05-13 22:35:19,374 DEBUG   SenderThread:15201 [sender.py:send_request():405] send_request: stop_status
2024-05-13 22:35:20,618 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:35:25,619 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:35:30,620 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:35:34,321 DEBUG   SenderThread:15201 [sender.py:send():378] send: stats
2024-05-13 22:35:34,374 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: stop_status
2024-05-13 22:35:34,374 DEBUG   SenderThread:15201 [sender.py:send_request():405] send_request: stop_status
2024-05-13 22:35:35,701 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:35:40,702 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:35:45,703 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:35:49,374 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: stop_status
2024-05-13 22:35:49,375 DEBUG   SenderThread:15201 [sender.py:send_request():405] send_request: stop_status
2024-05-13 22:35:50,715 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:35:55,716 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:36:00,717 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:36:04,322 DEBUG   SenderThread:15201 [sender.py:send():378] send: stats
2024-05-13 22:36:04,375 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: stop_status
2024-05-13 22:36:04,376 DEBUG   SenderThread:15201 [sender.py:send_request():405] send_request: stop_status
2024-05-13 22:36:05,721 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:36:10,722 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
2024-05-13 22:36:14,368 INFO    memory    :15201 [interfaces.py:monitor():138] Process proc.memory.rssMB has exited.
2024-05-13 22:36:14,368 DEBUG   SystemMonitor:15201 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-13 22:36:14,368 DEBUG   SystemMonitor:15201 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-13 22:36:14,369 DEBUG   SenderThread:15201 [sender.py:send():378] send: stats
2024-05-13 22:36:16,367 INFO    MainThread:15201 [internal.py:handle_exit():75] Internal process exited
2024-05-13 22:36:16,367 INFO    MainThread:15201 [internal.py:handle_exit():75] Internal process exited
2024-05-13 22:36:16,367 INFO    MainThread:15201 [internal.py:handle_exit():75] Internal process exited
2024-05-13 22:36:16,367 INFO    MainThread:15201 [internal.py:handle_exit():75] Internal process exited
2024-05-13 22:36:16,370 DEBUG   HandlerThread:15201 [handler.py:handle_request():158] handle_request: status_report
